Link,Name,Teams,Prize,Type,Location,Start Date,End Date
https://www.hltv.org/events/3691/goexanimo-csgo-5x5-10,GOEXANIMO CS:GO 5x5 #10,4+,990,4+,Apr 15,15.04.2018,15.04.2018
https://www.hltv.org/events/3660/esl-uk-premiership-spring-2018-finals,ESL UK Premiership Spring 2018 Finals,4,11870,4,Apr 14th - Apr 15,14.04.2018,15.04.2018
https://www.hltv.org/events/3655/xinhua-electronic-sports-conference,XINHUA Electronic Sports Conference,4,16000,4,Apr 13th - Apr 15,13.04.2018,15.04.2018
https://www.hltv.org/events/3690/avgl-spring-2018-finals,AVGL Spring 2018 Finals,2,8000,2,Apr 14,14.04.2018,14.04.2018
https://www.hltv.org/events/3684/dreamhack-open-austin-2018-north-america-open-qualifier,DreamHack Open Austin 2018 North America Open Qualifier,8+,4 spots in Closed Qualifier,8+,Apr 13th - Apr 14,13.04.2018,14.04.2018
https://www.hltv.org/events/3683/dreamhack-open-austin-2018-europe-open-qualifier,DreamHack Open Austin 2018 Europe Open Qualifier,8+,4 spots in Closed Qualifier,8+,Apr 13th - Apr 14,13.04.2018,14.04.2018
https://www.hltv.org/events/3671/esl-one-belo-horizonte-north-america-closed-qualifier,ESL One Belo Horizonte North America Closed Qualifier,6,1 spot in Closed Qualifier,6,Apr 13th - Apr 14,13.04.2018,14.04.2018
https://www.hltv.org/events/3670/esl-one-belo-horizonte-europe-closed-qualifier,ESL One Belo Horizonte Europe Closed Qualifier,8,2 spots at ESL One Belo Horizonte,8,Apr 13th - Apr 14,13.04.2018,14.04.2018
https://www.hltv.org/events/3673/esl-one-belo-horizonte-south-america-qualifier-1,ESL One Belo Horizonte South America Qualifier 1,8,2 spots in Closed Qualifier,8,Apr 12th - Apr 13,12.04.2018,13.04.2018
https://www.hltv.org/events/3680/esea-mdl-season-27-north-america-all-star-game,ESEA MDL Season 27 North America All-Star Game,2,6250,2,Apr 12,12.04.2018,12.04.2018
https://www.hltv.org/events/3669/esl-one-belo-horizonte-north-america-open-qualifier,ESL One Belo Horizonte North America Open Qualifier,8+,2 spots in Closed Qualifier,8+,Apr 11th - Apr 12,11.04.2018,12.04.2018
https://www.hltv.org/events/3668/esl-one-belo-horizonte-europe-open-qualifier,ESL One Belo Horizonte Europe Open Qualifier,8+,2 spots at Closed Qualifier,8+,Apr 11th - Apr 12,11.04.2018,12.04.2018
https://www.hltv.org/events/3572/esea-open-season-27-asia-pacific,ESEA Open Season 27 Asia-Pacific,8,2000,8,Mar 29th - Apr 12,29.03.2018,12.04.2018
https://www.hltv.org/events/3623/ggorigin-iem-sydney-2018-qualifier,GG:Origin - IEM Sydney 2018 Qualifier,20,10000 + 1 spot at IEM Sydney,20,Mar 16th - Apr 12,16.03.2018,12.04.2018
https://www.hltv.org/events/3589/iem-sydney-2018-asian-closed-qualifier,IEM Sydney 2018 Asian Closed Qualifier,8,3 spots at IEM Sydney 2018.,8,Apr 4th - Apr 11,04.04.2018,11.04.2018
https://www.hltv.org/events/3571/esl-major-league-spring-2018,ESL Major League Spring 2018,16,2460,16,Mar 22nd - Apr 11,22.03.2018,11.04.2018
https://www.hltv.org/events/3580/esl-pro-league-season-7-oceania-closed-qualifier,ESL Pro League Season 7 Oceania Closed Qualifier,8,3 spots at EPL S7 APAC,8,Apr 4th - Apr 10,04.04.2018,10.04.2018
https://www.hltv.org/events/3574/esea-open-season-27-brazil,ESEA Open Season 27 Brazil,16,2000,16,Mar 28th - Apr 9,28.03.2018,09.04.2018
https://www.hltv.org/events/3638/csesportcom-cup-4,CSesport.com Cup #4,8,2500,8,Mar 22nd - Apr 9,22.03.2018,09.04.2018
https://www.hltv.org/events/3667/zotac-cup-masters-2018-japan-open-qualifier,ZOTAC Cup Masters 2018 Japan Open Qualifier,2+,1 spot at APAC Regional Finals.,2+,Apr 8,08.04.2018,08.04.2018
https://www.hltv.org/events/3665/dreamhack-open-tours-2018-north-america-closed-qualifier,DreamHack Open Tours 2018 North America Closed Qualifier,8,DreamHack Open Tours,8,Apr 8,08.04.2018,08.04.2018
https://www.hltv.org/events/3663/dreamhack-open-tours-2018-europe-closed-qualifier,DreamHack Open Tours 2018 Europe Closed Qualifier,8,DreamHack Open Tours,8,Apr 8,08.04.2018,08.04.2018
https://www.hltv.org/events/3661/esl-meisterschaft-spring-2018-finals,ESL Meisterschaft Spring 2018 Finals,4,24815,4,Apr 8,08.04.2018,08.04.2018
https://www.hltv.org/events/3479/western-digital-cybergamer-premier-league-autumn-2018-finals,Western Digital CyberGamer Premier League Autumn 2018 Finals,4,11710,4,Apr 7th - Apr 8,07.04.2018,08.04.2018
https://www.hltv.org/events/3613/esl-pro-league-season-7-sea-closed-qualifier,ESL Pro League Season 7 SEA Closed Qualifier,8,2 spots at EPL S7 APAC,8,Apr 6th - Apr 8,06.04.2018,08.04.2018
https://www.hltv.org/events/3648/betsnet-masters,Bets.net Masters,8,100000,8,Apr 5th - Apr 8,05.04.2018,08.04.2018
https://www.hltv.org/events/3642/gotvgg-invitational-3,GOTV.GG Invitational #3,10,4000,10,Mar 26th - Apr 8,26.03.2018,08.04.2018
https://www.hltv.org/events/3664/dreamhack-open-tours-2018-north-america-open-qualifier,DreamHack Open Tours 2018 North America Open Qualifier,8+,4 spots in Closed Qualifier,8+,Apr 6th - Apr 7,06.04.2018,07.04.2018
https://www.hltv.org/events/3662/dreamhack-open-tours-2018-europe-open-qualifier,DreamHack Open Tours 2018 Europe Open Qualifier,8+,4 spots in Closed Qualifier,8+,Apr 6th - Apr 7,06.04.2018,07.04.2018
https://www.hltv.org/events/3659/douyu-super-league-2018-spring,Douyu Super League 2018 Spring,4+,7148,4+,Apr 5th - Apr 7,05.04.2018,07.04.2018
https://www.hltv.org/events/3538/king-of-nordic-season-10,King of Nordic Season 10,4,9230,4,Feb 2nd - Apr 6,02.02.2018,06.04.2018
https://www.hltv.org/events/3469/esea-mdl-season-27-europe,ESEA MDL Season 27 Europe,27,Other,27,Jan 22nd - Apr 5,22.01.2018,05.04.2018
https://www.hltv.org/events/3654/zotac-cup-masters-2018-hong-kong-open-qualifier,ZOTAC Cup Masters 2018 Hong Kong Open Qualifier,4+,1 spot at Asian Regional Finals.,4+,Apr 1st - Apr 4,01.04.2018,04.04.2018
https://www.hltv.org/events/3637/alienware-liga-pro-gamers-club-mar-18,Alienware Liga Pro Gamers Club - MAR/18,8,2300,8,Mar 22nd - Apr 3,22.03.2018,03.04.2018
https://www.hltv.org/events/3550/csgonet-cup-2,CSGO.NET Cup 2,16,29000,16,Feb 14th - Apr 3,14.02.2018,03.04.2018
https://www.hltv.org/events/3502/csgo-asia-summit-2018,CS:GO Asia Summit 2018,4,60000,4,Apr 2,02.04.2018,02.04.2018
https://www.hltv.org/events/3627/esl-latin-america-league-season-1-closed-qualifier,ESL Latin America League Season 1 Closed Qualifier,16,Other,16,Mar 31st - Apr 2,31.03.2018,02.04.2018
https://www.hltv.org/events/3546/betsnet-challenger-series,Bets.net Challenger Series,40,10000,40,Feb 5th - Apr 2,05.02.2018,02.04.2018
https://www.hltv.org/events/3608/dust2us-masters-2,Dust2.us Masters #2,8,1500,8,Mar 31st - Apr 1,31.03.2018,01.04.2018
https://www.hltv.org/events/3471/esea-mdl-season-27-australia,ESEA MDL Season 27 Australia,17,"1 spot at MDL S27 Global Challenge + $6,000",17,Jan 22nd - Apr 1,22.01.2018,01.04.2018
https://www.hltv.org/events/3650/aorus-league-2018-season-1-brazil-finals,Aorus League 2018 Season 1 Brazil Finals,2,1500,2,Mar 31,31.03.2018,31.03.2018
https://www.hltv.org/events/3652/csadria-clan-championship,CSadria Clan Championship,4,3315,4,Mar 31,31.03.2018,31.03.2018
https://www.hltv.org/events/3653/copenhagen-games-2018-b-tournament,Copenhagen Games 2018 B Tournament,8+,3306,8+,Mar 31,31.03.2018,31.03.2018
https://www.hltv.org/events/3170/copenhagen-games-2018,Copenhagen Games 2018,8,100000,8,Mar 30th - Mar 31,30.03.2018,31.03.2018
https://www.hltv.org/events/3645/copenhagen-games-2018-female,Copenhagen Games 2018 Female,25,25000,25,Mar 29th - Mar 31,29.03.2018,31.03.2018
https://www.hltv.org/events/3629/douyu-asian-challenge-series-1,Douyu Asian Challenge Series #1,8,7898,8,Mar 19th - Mar 31,19.03.2018,31.03.2018
https://www.hltv.org/events/3621/aorus-league-2018-season-1-brazil,Aorus League 2018 Season 1 Brazil,8,1500,8,Mar 12th - Mar 31,12.03.2018,31.03.2018
https://www.hltv.org/events/3636/iem-sydney-2018-north-america-closed-qualifier,IEM Sydney 2018 North America Closed Qualifier,8,1 spot at IEM Sydney,8,Mar 29th - Mar 30,29.03.2018,30.03.2018
https://www.hltv.org/events/3634/iem-sydney-2018-europe-closed-qualifier,IEM Sydney 2018 Europe Closed Qualifier,8,1 spot at IEM Sydney,8,Mar 29th - Mar 30,29.03.2018,30.03.2018
https://www.hltv.org/events/3644/copenhagen-games-2018-byoc-qualifier,Copenhagen Games 2018 BYOC Qualifier,114,4 spots in Main Tournament,114,Mar 29th - Mar 30,29.03.2018,30.03.2018
https://www.hltv.org/events/3646/game-in-mako-fest-2018,Game In Mako Fest 2018,4,21525,4,Mar 28th - Mar 29,28.03.2018,29.03.2018
https://www.hltv.org/events/3612/esl-pro-league-season-7-china-closed-qualifier,ESL Pro League Season 7 China Closed Qualifier,8,3 spots at EPL S7 APAC.,8,Mar 27th - Mar 29,27.03.2018,29.03.2018
https://www.hltv.org/events/3553/alpha-invitational-season-1-finals,Alpha Invitational Season 1 Finals,3,7300,3,Mar 22nd - Mar 29,22.03.2018,29.03.2018
https://www.hltv.org/events/3581/mgame-league,M.Game League,8,5350,8,Feb 28th - Mar 29,28.02.2018,29.03.2018
https://www.hltv.org/events/3541/alpha-invitational-season-1,Alpha Invitational Season 1,6,Other,6,Feb 10th - Mar 29,10.02.2018,29.03.2018
https://www.hltv.org/events/3470/esea-mdl-season-27-north-america,ESEA MDL Season 27 North America,24,Other,24,Jan 23rd - Mar 29,23.01.2018,29.03.2018
https://www.hltv.org/events/3635/iem-sydney-2018-north-america-open-qualifier,IEM Sydney 2018 North America Open Qualifier,4+,2 spots in Closed Qualifier,4+,Mar 27th - Mar 28,27.03.2018,28.03.2018
https://www.hltv.org/events/3633/iem-sydney-2018-europe-open-qualifier,IEM Sydney 2018 Europe Open Qualifier,8+,2 spots in Closed Qualifier,8+,Mar 27th - Mar 28,27.03.2018,28.03.2018
https://www.hltv.org/events/3610/esl-pro-league-season-7-china-open-qualifier-2,ESL Pro League Season 7 China Open Qualifier #2,2+,1 spot at China Closed Qual.,2+,Mar 26,26.03.2018,26.03.2018
https://www.hltv.org/events/3478/western-digital-cybergamer-premier-league-autumn-2018,Western Digital CyberGamer Premier League Autumn 2018,8,4 spots to CGPL Autumn LAN Finals,8,Feb 11th - Mar 26,11.02.2018,26.03.2018
https://www.hltv.org/events/3617/esl-pro-league-season-7-oceania-open-qualifier-2,ESL Pro League Season 7 Oceania Open Qualifier #2,4+,1 spot at OCE Closed Qual.,4+,Mar 25,25.03.2018,25.03.2018
https://www.hltv.org/events/3615/esl-pro-league-season-7-sea-open-qualifier-2,ESL Pro League Season 7 SEA Open Qualifier #2,4+,1 spot at SEA Closed Qual.,4+,Mar 25,25.03.2018,25.03.2018
https://www.hltv.org/events/3598/dreamhack-masters-marseille-2018-north-america-closed-qualifier,DreamHack Masters Marseille 2018 North America Closed Qualifier,8,1 spot at DHM Marseille,8,Mar 25,25.03.2018,25.03.2018
https://www.hltv.org/events/3597/dreamhack-masters-marseille-2018-europe-closed-qualifier,DreamHack Masters Marseille 2018 Europe Closed Qualifier,8,2 spots at DHM Marseille,8,Mar 25,25.03.2018,25.03.2018
https://www.hltv.org/events/3494/v4-future-sports-festival-2018,V4 Future Sports Festival 2018,8,597000,8,Mar 23rd - Mar 25,23.03.2018,25.03.2018
https://www.hltv.org/events/3625/starladder-imbatv-invitational-chongqing-2018,StarLadder ImbaTV Invitational Chongqing 2018,8,150000,8,Mar 22nd - Mar 25,22.03.2018,25.03.2018
https://www.hltv.org/events/3640/aorus-league-2018-season-1-latam-south-finals,Aorus League 2018 Season 1 LatAm South Finals,2,2100,2,Mar 24,24.03.2018,24.03.2018
https://www.hltv.org/events/3639/gamerz-season-2,GAMERZ Season 2,2,winners become fnatic Academy,2,Mar 24,24.03.2018,24.03.2018
https://www.hltv.org/events/3596/dreamhack-masters-marseille-2018-north-america-open-qualifier,DreamHack Masters Marseille 2018 North America Open Qualifier,8+,4 spots in Closed Qualifier,8+,Mar 23rd - Mar 24,23.03.2018,24.03.2018
https://www.hltv.org/events/3595/dreamhack-masters-marseille-2018-europe-open-qualifier,DreamHack Masters Marseille 2018 Europe Open Qualifier,8+,4 spots in Closed Qualifier,8+,Mar 23rd - Mar 24,23.03.2018,24.03.2018
https://www.hltv.org/events/3485/australian-esports-masters-season-4-finals,Australian Esports Masters Season 4 Finals,8,7025,8,Mar 22nd - Mar 24,22.03.2018,24.03.2018
https://www.hltv.org/events/3622/aorus-league-2018-season-1-latam-south,Aorus League 2018 Season 1 LatAm South,8,2 spots to Finals,8,Mar 12th - Mar 24,12.03.2018,24.03.2018
https://www.hltv.org/events/3578/global-offensive-champions-league-season-7,Global Offensive Champions League Season 7,8,5000,8,Feb 26th - Mar 24,26.02.2018,24.03.2018
https://www.hltv.org/events/3600/egb-battles,EGB Battles,8,5000,8,Mar 5th - Mar 22,05.03.2018,22.03.2018
https://www.hltv.org/events/3609/esl-pro-league-season-7-china-open-qualifier-1,ESL Pro League Season 7 China Open Qualifier #1,2+,1 spot at China Closed Qual.,2+,Mar 19,19.03.2018,19.03.2018
https://www.hltv.org/events/3616/esl-pro-league-season-7-oceania-open-qualifier-1,ESL Pro League Season 7 Oceania Open Qualifier #1,2+,1 spot at OCE Closed Qual.,2+,Mar 19,19.03.2018,19.03.2018
https://www.hltv.org/events/3614/esl-pro-league-season-7-sea-open-qualifier-1,ESL Pro League Season 7 SEA Open Qualifier #1,4+,1 spot at SEA Closed Qual.,4+,Mar 18,18.03.2018,18.03.2018
https://www.hltv.org/events/3618/ibuypower-invitational-spring-2018,iBUYPOWER Invitational Spring 2018,8,16000,8,Mar 17th - Mar 18,17.03.2018,18.03.2018
https://www.hltv.org/events/3624/gameagents-cup-1,GameAgents Cup #1,8,2500,8,Mar 15th - Mar 18,15.03.2018,18.03.2018
https://www.hltv.org/events/3112/wesg-2017-world-finals,WESG 2017 World Finals,32,1500000,32,Mar 13th - Mar 18,13.03.2018,18.03.2018
https://www.hltv.org/events/3113/wesg-2017-world-finals-female,WESG 2017 World Finals Female,8,170000,8,Mar 15th - Mar 17,15.03.2018,17.03.2018
https://www.hltv.org/events/3543/thunderpick-invitational-1,Thunderpick Invitational #1,8,2000,8,Feb 5th - Mar 13,05.02.2018,13.03.2018
https://www.hltv.org/events/3594/iem-sydney-2018-oceania-open-qualifier-2,IEM Sydney 2018 Oceania Open Qualifier #2,4+,1 spot at OCE Closed Qual.,4+,Mar 11,11.03.2018,11.03.2018
https://www.hltv.org/events/3592/iem-sydney-2018-asian-open-qualifier-2,IEM Sydney 2018 Asian Open Qualifier #2,4+,1 spot at Asian Closed Qual.,4+,Mar 11,11.03.2018,11.03.2018
https://www.hltv.org/events/3619/alienware-league,Alienware League,4+,2030,4+,Mar 11,11.03.2018,11.03.2018
https://www.hltv.org/events/3620/msi-goexanimo-csgo-5x5-9,MSI GOEXANIMO CS:GO 5x5 #9,4,1100,4,Mar 11,11.03.2018,11.03.2018
https://www.hltv.org/events/3487/mad-city-chicago-csgo-open,Mad City Chicago CS:GO Open,TBA,10000,TBA,Mar 9th - Mar 11,09.03.2018,11.03.2018
https://www.hltv.org/events/3587/nordic-challenge-1,Nordic Challenge #1,8,1500,8,Mar 8th - Mar 11,08.03.2018,11.03.2018
https://www.hltv.org/events/3542/streamme-gauntlet-cis-vs-eu-19,Stream.me Gauntlet: CIS vs EU #19,8,3000,8,Feb 4th - Mar 11,04.02.2018,11.03.2018
https://www.hltv.org/events/3593/iem-sydney-2018-oceania-open-qualifier-1,IEM Sydney 2018 Oceania Open Qualifier #1,4+,1 spot at OCE Closed Qual.,4+,Mar 10,10.03.2018,10.03.2018
https://www.hltv.org/events/3591/iem-sydney-2018-asian-open-qualifier-1,IEM Sydney 2018 Asian Open Qualifier #1,4+,1 spot at Asian Closed Qual.,4+,Mar 10,10.03.2018,10.03.2018
https://www.hltv.org/events/3583/csgofast-cup-3,CSGOFAST Cup 3,12,10000,12,Mar 6th - Mar 9,06.03.2018,09.03.2018
https://www.hltv.org/events/3532/ecs-season-5-europe-challenger-cup,ECS Season 5 Europe Challenger Cup,8,2 spots in ECS Season 5,8,Mar 6th - Mar 9,06.03.2018,09.03.2018
https://www.hltv.org/events/3568/dreamhack-masters-marseille-2018-asian-closed-qualifier,DreamHack Masters Marseille 2018 Asian Closed Qualifier,8,1 spot at DreamHack Masters Marseille,8,Mar 6th - Mar 8,06.03.2018,08.03.2018
https://www.hltv.org/events/3552/csesportcom-cup-3,CSesport.com Cup #3,10,3000,10,Feb 13th - Mar 8,13.02.2018,08.03.2018
https://www.hltv.org/events/3555/esporbetcom-promo-cup,EsporBet.com Promo Cup,8,2000,8,Feb 20th - Mar 5,20.02.2018,05.03.2018
https://www.hltv.org/events/3533/ecs-season-5-north-america-challenger-cup,ECS Season 5 North America Challenger Cup,8,3 spots in ECS Season 5,8,Mar 2nd - Mar 4,02.03.2018,04.03.2018
https://www.hltv.org/events/3586/balkan-challenge-1,Balkan Challenge #1,8,1500,8,Mar 1st - Mar 4,01.03.2018,04.03.2018
https://www.hltv.org/events/3309/iem-katowice-2018,IEM Katowice 2018,16,500000,16,Feb 27th - Mar 4,27.02.2018,04.03.2018
https://www.hltv.org/events/3385/csgoroll-asian-masters,CSGOROLL Asian Masters,8,10000,8,Nov 28th - Mar 4,28.11.2017,04.03.2018
https://www.hltv.org/events/3582/lantrek-2018,LanTrek 2018,8,7330,8,Mar 2nd - Mar 3,02.03.2018,03.03.2018
https://www.hltv.org/events/3567/dreamhack-masters-marseille-2018-china-open-qualifier,DreamHack Masters Marseille 2018 China Open Qualifier,8+,1 spot at Asian Closed Qual.,8+,Mar 1st - Mar 3,01.03.2018,03.03.2018
https://www.hltv.org/events/3588/puchar-polski-cybersport-spring-2018-finals,Puchar Polski Cybersport Spring 2018 Finals,4,7200,4,Mar 2,02.03.2018,02.03.2018
https://www.hltv.org/events/3584/finnish-esports-league-season-4-finals,Finnish Esports League Season 4 Finals,2,12206,2,Mar 1,01.03.2018,01.03.2018
https://www.hltv.org/events/3566/dreamhack-masters-marseille-2018-sea-sa-open-qualifier,DreamHack Masters Marseille 2018 SEA + SA Open Qualifier,8+,2 spots at Asian Closed Qual.,8+,Feb 28th - Mar 1,28.02.2018,01.03.2018
https://www.hltv.org/events/3565/dreamhack-masters-marseille-2018-east-asia-open-qualifier,DreamHack Masters Marseille 2018 East Asia Open Qualifier,8+,1 spot at Asian Closed Qual.,8+,Feb 26th - Feb 28,26.02.2018,28.02.2018
https://www.hltv.org/events/3561/alienware-liga-pro-gamers-club-feb-18,Alienware Liga Pro Gamers Club - FEB/18,8,2300,8,Feb 20th - Feb 27,20.02.2018,27.02.2018
https://www.hltv.org/events/3579/esl-australia-nz-championship-season-6-last-chance-qualifier,ESL Australia & NZ Championship Season 6 Last Chance Qualifier,2,1 spot at ESL Australia & NZ Championship Season 6,2,Feb 26,26.02.2018,26.02.2018
https://www.hltv.org/events/3562/dreamhack-masters-marseille-2018-oceania-open-qualifier,DreamHack Masters Marseille 2018 Oceania Open Qualifier,8+,1 spot at Asian Closed Qual.,8+,Feb 25th - Feb 26,25.02.2018,26.02.2018
https://www.hltv.org/events/3563/dreamhack-masters-marseille-2018-gcc-open-qualifier,DreamHack Masters Marseille 2018 GCC Open Qualifier,8+,1 spot at Asian Closed Qual.,8+,Feb 24th - Feb 26,24.02.2018,26.02.2018
https://www.hltv.org/events/3575/pregame-launch-tournament-2018-north-america,PreGame Launch Tournament 2018 North America,4,2500,4,Feb 25,25.02.2018,25.02.2018
https://www.hltv.org/events/3548/play2live-cryptomasters,Play2Live Cryptomasters,8,100000,8,Feb 24th - Feb 25,24.02.2018,25.02.2018
https://www.hltv.org/events/3486/starseries-i-league-season-4,StarSeries i-League Season 4,16,300000,16,Feb 17th - Feb 25,17.02.2018,25.02.2018
https://www.hltv.org/events/3510/esl-australia-nz-championship-season-6-open-qualifier-2,ESL Australia & NZ Championship Season 6 Open Qualifier #2,2+,1 spot at ESL AU&NZ Season 6,2+,Feb 24,24.02.2018,24.02.2018
https://www.hltv.org/events/3576/nsg-academy-february-2018,NSG Academy - February 2018,4,3450,4,Feb 24,24.02.2018,24.02.2018
https://www.hltv.org/events/3513/intel-challenge-katowice-2018,Intel Challenge Katowice 2018,8,50000,8,Feb 23rd - Feb 24,23.02.2018,24.02.2018
